Date,Close,High,Low,Open,Volume,pos,neu,neg,compound,MA5,MA10,Return,Volatility5,Sentiment_3d,Sentiment_5d,Target_Up
2020-12-24,128.59103393554688,130.04288924480903,127.74331422195132,127.95768251910687,54930100,0.5616928644964686,0.6238854358921408,0.048108008449142,0.5135848560473265,126.6130142211914,124.55508651733399,0.007712267313798815,0.017253273287230635,0.1520166113763293,0.16658027314585344,1
2020-12-28,133.19017028808594,133.82352163941158,130.09158377292042,130.5593044830477,124486200,0.3420367020536189,0.7617273477462141,0.565035426971355,-0.222998724917736,128.5676498413086,125.94652099609375,0.03576560675952156,0.016987042071175754,0.1940207632948824,0.034367127638506585,0
2020-12-29,131.41677856445312,135.23640894920797,130.90034989432698,134.5153654533124,121047300,0.0583058962624611,0.2311827701908834,0.4011435880337484,-0.3428376917712873,129.8616470336914,127.22200622558594,-0.013314734261522632,0.021454978972173733,-0.01741718688056561,-0.021957316512007156,0
2020-12-30,130.2962188720703,132.5081016930773,129.9844050523243,132.10859581206566,96452100,0.3690043360195018,0.5247778011806423,0.4072019740035388,-0.038197637984037,130.22021942138673,127.79105224609376,-0.008526762751479566,0.01996451961331174,-0.2013446848910201,0.040205392025864505,0
2020-12-31,129.29261779785156,131.29013272873263,128.3474524139923,130.64702774975748,99116600,0.594032310062558,0.6254363116705499,0.2171519945027189,0.376880315559839,130.55736389160157,128.2665588378906,-0.007702457392137596,0.02005705955446264,-0.0013850047318284913,0.05728622338682095,0
2021-01-04,126.09657287597656,130.18903254892197,123.5144223383572,130.10134048912553,143301900,0.310997791418242,0.6284521592794567,0.006078710416646,0.304919081001596,130.0584716796875,128.33574295043945,-0.024719469497260893,0.023081987742854547,0.21453391952579928,0.015553068377674839,1
2021-01-05,127.65562438964844,128.36694422919058,125.14168073283425,125.58990946914705,97664900,0.5264238431567733,0.6810368498418752,0.3816576278457253,0.1447662153110479,128.9515625,128.7596061706543,0.01236394834620369,0.01343616260237105,0.2755218706241609,0.08910605642343164,0
2021-01-06,123.3585205078125,127.69458676031306,123.1441522185317,124.4498466014008,155088000,0.4444611706525226,0.4036701155256836,0.547972168545742,-0.1035109978932193,127.33991088867188,128.60077896118165,-0.03366168864381336,0.017706909655322015,0.11539143280647483,0.13697139519904522,1
2021-01-07,127.56793212890625,128.25975988289687,124.58628252358339,125.07348056022057,109578200,0.4182094445971607,0.6888950682479074,0.3675440810068915,0.0506653635902692,126.79425354003907,128.5072364807129,0.03412339580407964,0.027586046717242484,0.030640193669365903,0.15474399551390647,1
2021-01-08,128.66903686523438,129.23418851428528,126.89562842840827,129.03929735604794,105158200,0.4214904503922655,0.2480689078308051,0.524219156079807,-0.1027287056875413,126.66953735351562,128.6134506225586,0.008631516698220487,0.027990218730277714,-0.051858113330163845,0.058822191264430425,0
2021-01-11,125.67758178710938,126.83711531254554,125.2098759078761,125.88221147258122,100384500,0.2156946907318531,0.7368899936363167,0.4343838332796563,-0.2186891425478032,126.58573913574219,128.32210540771484,-0.0232492225869243,0.027680181469582288,-0.09025082821502513,-0.04589945344544941,0
2021-01-12,125.50218963623047,126.3694013561782,123.61185929052172,125.20986790485577,91951100,0.176155106558696,0.5285554256922418,0.0723350498422141,0.1038200567164818,126.1550521850586,127.5533073425293,-0.0013955722920895308,0.026768088299055255,-0.07253259717295428,-0.05408868516436264,1
2021-01-13,127.53868103027344,128.08434036510624,125.20013677581811,125.46321296847564,88636800,0.4856166932871081,0.6903786619774963,0.541471984371505,-0.0558552910843968,126.99108428955078,127.16549758911133,0.016226739947293067,0.021265502147756632,-0.056908125638572775,-0.04455754380259814,0
2021-01-14,125.60939025878906,127.6458743033761,125.46322193987007,127.45099807958694,90221800,0.4860680368075084,0.4713909707109801,0.0398663066134649,0.4462017301940435,126.59937591552735,126.6968147277832,-0.015127103055318725,0.01631433457343157,0.16472216527537611,0.03454972951815673,0
2021-01-15,123.88471221923828,126.88585381359638,123.7482973680449,125.48272113383378,111598500,0.5202433911480622,0.586146617117915,0.3203804835286583,0.1998629076194039,125.64251098632812,126.15602416992188,-0.013730486518543583,0.01537239274199611,0.19673644890968348,0.09506805217954577,1
2021-01-19,124.55703735351562,125.4145105561259,123.68982554382202,124.50831458189415,90757300,0.3068054393165627,0.6389537130531993,0.0070239664385424,0.2997814728780202,125.41840209960938,126.00207061767578,0.005427022610243748,0.013202962346956948,0.31528203689715584,0.19876217526471046,1
2021-01-20,128.64950561523438,129.09773432738962,125.25861162121556,125.36579577837638,104319500,0.3009097768123197,0.2489779892183537,0.2532205560765834,0.0476892207357363,126.04786529541016,126.10145874023438,0.032856178572259864,0.020359488039447943,0.18244453374438674,0.18753600806856136,1
2021-01-21,133.3655548095703,136.09386615455463,130.16953762113462,130.37416729095122,120150900,0.478977107380065,0.2362112503943383,0.1770244245924937,0.3019526827875713,127.21324005126954,127.10216217041015,0.03665812139566804,0.02472555523341948,0.21647445880044255,0.25909760284295497,1
2021-01-22,135.50924682617188,136.26927444924834,131.56294040290453,132.7906739013892,114459400,0.389978358466659,0.3482619404060879,0.2916002962785618,0.0983780621880972,129.1932113647461,127.89629364013672,0.01607380571139605,0.020646484134062473,0.1493399885704682,0.1895328692417657,1
2021-01-25,139.26068115234375,141.37511878863197,133.0440296191869,139.40684948015027,157611700,0.421180126354622,0.295726808067913,0.3463199320407304,0.0748601943138915,132.26840515136718,128.95545806884766,0.027683972968900905,0.012842051729774052,0.15839697976318662,0.16453232658066325,1
2021-01-26,139.4945526123047,140.60536359839995,137.75037522505468,139.92328928555284,98390600,0.4774756016616606,0.723070139955321,0.0262434433853684,0.4512321582762921,135.255908203125,130.3371551513672,0.0016793789749247612,0.014214154176615448,0.20815680492609356,0.1948224636603176,0
2021-01-27,138.42269897460938,140.605351455325,136.8149514568833,139.75761679075893,140843800,0.5340032050905398,0.3315283924148266,0.0738019770742473,0.4602012280162924,137.210546875,131.62920608520508,-0.007683838670562992,0.01818678539635136,0.3287645268688253,0.2773248651164288,0
2021-01-28,133.5799560546875,138.35450580385896,133.19994217532178,135.947746278508,142621100,0.2027970941109214,0.7855191534914789,0.3351854378702552,-0.1323883437593337,137.25342712402343,132.23333358764648,-0.03498517913460253,0.02402634761715532,0.25968168084441684,0.19045665980704785,0
2021-01-29,128.581298828125,133.2389103783543,126.8761058794983,132.3522064767238,177523800,0.2253497715839664,0.4021374750626642,0.2059004119035949,0.0194493596803714,135.86783752441406,132.53052444458007,-0.037420713213261236,0.027101215283935356,0.1157540813124433,0.17467091930550266,1
2021-02-01,130.7054443359375,131.9137004094463,127.57762745979004,130.32543059099427,106239800,0.0563891639045213,0.3092707494132196,0.4375040925296687,-0.3811149286251474,134.15679016113282,133.21259765625,0.016519863519592004,0.023414491259081065,-0.1646846375680366,0.08347589471769487,1
2021-02-02,131.53375244140625,132.81994773360248,131.1634771162088,132.2547961360246,83305400,0.3469680845977044,0.6738191042854875,0.3913749891551638,-0.0444069045574593,132.56463012695312,133.91026916503907,0.006337211962952782,0.0241933084106751,-0.13535749116741183,-0.015651917849055404,0
2021-02-03,130.51063537597656,132.29378228770392,130.1890828310972,132.28402880966993,89880900,0.0215653642780452,0.5952246653005258,0.5073626177939441,-0.4857972535158988,130.98221740722656,134.09638214111328,-0.007778361420088364,0.024189669876761744,-0.3037730288995019,-0.20485161415549363,1
2021-02-04,133.8722686767578,133.8820072844467,131.14395684543172,132.8101805826387,84183100,0.279358810879476,0.4989174298718834,0.4154956960015352,-0.1361368851220591,131.04067993164062,134.14705352783204,0.02575754298565025,0.024672842674994283,-0.2221136810651391,-0.20560132242803872,0
2021-02-05,133.45751953125,134.1015854508509,132.57925865202728,134.033283551068,75693800,0.3255867808245459,0.5332181305625787,0.2579586464340889,0.067628134390457,132.01592407226562,133.94188079833984,-0.0030980960404073388,0.013800222036578453,-0.18476866808250034,-0.19596556748602162,1
2021-02-08,133.60389709472656,133.65269267140306,131.66194630942968,132.7451425942424,71297200,0.1719247512769706,0.6315210669633584,0.4037799734366594,-0.2318552221596888,132.59561462402343,133.37620239257814,0.0010968101609463154,0.012993484600267047,-0.10012132429709701,-0.16611362619292985,0
2021-02-09,132.72564697265625,134.55050063798447,132.56952194364052,133.32091738610043,76774200,0.3544999563414064,0.3370728447987793,0.1652287045532511,0.1892712517881553,132.83399353027343,132.69931182861328,-0.006573536709394201,0.01378657054855455,0.008348054672974448,-0.11937799492380693,0
2021-02-10,132.12060546875,133.6819746696006,131.15450660056266,133.18428060554035,73046600,0.0183001499634296,0.7978003496340453,0.1837880992669276,-0.1654879493034979,133.15598754882814,132.06910247802733,-0.004558587716139706,0.013288816481445049,-0.06935730655834385,-0.055316134081326775,0
2021-02-11,131.8668975830078,133.09646585492624,130.5397381460376,132.61829297068624,64280000,0.0224089132495286,0.7848758972880701,0.4733910959524759,-0.4509821827029473,132.75491333007812,131.89779663085938,-0.0019202749248844464,0.0028791520638602143,-0.14239962673943005,-0.11828519359750442,1
2021-02-12,132.10108947753906,132.25722938185646,130.4616651531689,131.10573109073752,60145100,0.4935603363957949,0.5901954118081623,0.2678517098409493,0.2257086265548456,132.48362731933594,132.2497756958008,0.0017759718232837063,0.0035816095936216036,-0.13025383515053326,-0.0866690951646267,0
2021-02-16,129.97372436523438,132.72561913740805,129.58337464875356,132.21818684146174,80576300,0.0762363075911308,0.6081369454587748,0.493453424200967,-0.4172171166098362,131.7575927734375,132.17660369873047,-0.016104069396538967,0.006712606932310606,-0.21416355758597938,-0.12374147405465619,0
2021-02-17,127.68048858642578,129.02716928514823,126.34357593876881,128.08059153174503,97918500,0.3133459560328826,0.2433190453875055,0.5145374025967703,-0.2011914465638876,130.7485610961914,131.79127731323243,-0.017643841399546667,0.008697350389367434,-0.13089997887295948,-0.20183401372506476,0
2021-02-18,126.57780456542969,126.8607951721481,124.33334136508843,126.08011037763931,96856700,0.4619961318591665,0.2183915013234836,0.5499811415047243,-0.0879850096455578,129.64000091552734,131.39799423217772,-0.008636276640261231,0.008519661009761533,-0.23546452427309394,-0.18633342579347675,1
2021-02-19,126.73391723632812,127.55364438019302,125.68976315176585,127.09499266659424,87668800,0.1294926164981059,0.3546097331067283,0.2585911323079777,-0.1290985158098718,128.6134048461914,130.68415908813478,0.0012333336909611248,0.009217244535414146,-0.13942499067310585,-0.12195669241486165,0
2021-02-22,122.95735931396484,126.5875301611266,122.56701700171384,124.91881659012454,103916400,0.3737342854914001,0.4775737740435898,0.1913200909926833,0.1824141944987168,126.78465881347657,129.63414306640624,-0.02979910985723666,0.011488690720685452,-0.0115564436522377,-0.1306155788260874,0
2021-02-23,122.82072448730469,123.65019713865051,115.53110938005393,120.7714369236387,158273000,0.0512084789962608,0.7209635032450283,0.3493192479564683,-0.2981107689602075,125.35405883789062,128.55582580566406,-0.0011112374844621797,0.012751403894833136,-0.0815983634237876,-0.10679430929616167,0
2021-02-24,122.32305908203125,122.52798712933733,119.27840529901451,121.92296359305101,111039900,0.0310090327011646,0.6363014418597849,0.2227034540625765,-0.1916944213614119,124.28257293701172,127.51556701660157,-0.004051966045232724,0.012477816547534609,-0.10246366527430095,-0.10489490425566653,0
2021-02-25,118.06832885742188,123.40624037390658,117.62919844492515,121.66922504247013,148199500,0.3188127789408888,0.6456239127199888,0.3606445000801397,-0.0418317211392509,122.58067779541015,126.11033935546875,-0.034782732352663825,0.01716266930146333,-0.17721230382029018,-0.09566424655440516,1
2021-02-26,118.33181762695312,121.83512279314837,118.27326144324365,119.62969515081251,164560400,0.3243810729660639,0.4552960006688452,0.4233515175862947,-0.0989704446202308,120.90025787353515,124.75683135986328,0.0022316634111883005,0.017384243287211304,-0.11083219570696462,-0.08963863231647695,1
2021-03-01,124.7041244506836,124.8407431312115,119.82486458851659,120.7616815886335,116307900,0.3824579408989239,0.4075609955281778,0.4130430110952821,-0.0305850701963582,121.2496109008789,124.01713485717774,0.0538511699686679,0.031938772220852084,-0.05712907865194672,-0.13223848525549195,0
2021-03-02,122.09861755371094,125.6116836281733,121.99127322699131,125.3091718593238,102260900,0.4356548002335969,0.4226232577907616,0.2247317322120728,0.2109230680215241,121.10518951416016,123.2296241760254,-0.020893510206256627,0.03378263882513373,0.027122517734978285,-0.03043171785914563,0
2021-03-03,119.11249542236328,122.67435679168018,118.89780678629857,121.79608848285189,112966300,0.5855112476775207,0.7925897382416347,0.1001161210192516,0.485395126658269,120.46307678222657,122.37282485961914,-0.024456641616225183,0.03547447109445211,0.22191104149447824,0.10498619174479056,0
2021-03-04,117.2291030883789,120.61531086428089,115.75557186593713,118.80998607618001,178155000,0.3097802089807172,0.2240655148474895,0.2583176030773245,0.0514626059033926,120.29523162841797,121.43795471191406,-0.015811878739556362,0.03234366544213088,0.24926026686106184,0.12364505715331926,1
2021-03-05,118.48793029785156,118.99537743110061,114.73090214987084,118.05856054490097,153766600,0.1937738837647475,0.7202188976734691,0.0855564864491452,0.1082173973156023,120.32645416259766,120.61335601806641,0.010738179993782238,0.03277800066384694,0.21502504329242123,0.16508262554048586,0
2021-03-08,113.5501480102539,118.0781010413507,113.40376871001352,118.0097916939266,154376600,0.4771117168612221,0.5472052451434362,0.534058221110285,-0.0569465042490628,118.09565887451171,119.67263488769531,-0.041673293433223124,0.0189754888320592,0.03424449965664395,0.15981033872994496,1
2021-03-09,118.16590881347656,119.11248639429279,115.92145380009946,116.1556561829824,129525800,0.1624993507572445,0.4631692515137543,0.2075264764427144,-0.0450271256854699,117.30911712646484,119.2071533203125,0.04064953576992125,0.03227146146617574,0.0020812557936897916,0.10862029998854614,0
2021-03-10,117.08272552490234,119.2198363292163,116.56551771410868,118.75143154135017,111943300,0.2633828524233816,0.635154596249082,0.0926758483339942,0.1707070040893873,116.90316314697266,118.68311996459961,-0.00916663104824933,0.03078879996982945,0.022911124718284787,0.045682675474769806,1
2021-03-11,119.0149154663086,120.23473053231106,118.33182200741135,119.58091144377221,103026500,0.0470738288053595,0.4920013648548217,0.0152686559434505,0.031805172861909,117.2603256225586,118.77777862548828,0.016502775560988114,0.03083253563006354,0.05249501708860873,0.04175118886647309,0
2021-03-12,118.10736083984375,118.24397951783547,116.28252245017181,117.49257678888105,88105100,0.0152104460492745,0.7240539428489965,0.3874934317718905,-0.372282985722616,117.18421173095703,118.75533294677734,-0.00762555367878881,0.030835130360339205,-0.056590269590439966,-0.05434888774117057,1
2021-03-15,120.99589538574219,121.00565599103153,117.51210381348422,118.47820271779908,92403800,0.577589048806755,0.7404211184067553,0.3821413904728459,0.195447658333909,118.6733612060547,118.3845100402832,0.02445685455469082,0.021358792560773995,-0.04834338484226607,-0.0038700552245762077,1
2021-03-16,122.53772735595703,124.14788454004912,121.70825469904881,122.66458542743165,115227900,0.5015880723073235,0.4530325561240733,0.204362499948775,0.2972255723585485,119.54772491455078,118.42842102050781,0.01274284524528202,0.01502133252758843,0.040130081656613775,0.06458048438422748,0
2021-03-17,121.747314453125,122.82075031264465,119.38574662798862,121.05446033066085,111932600,0.4175845236562188,0.366096678341031,0.0430271333085906,0.3745573903476282,120.48064270019532,118.69190292358398,-0.006450363654419533,0.01430526896660662,0.2890768736800285,0.10535056163587567,0
2021-03-18,117.61942291259766,120.20543181783394,117.41449491643068,119.91267328321895,121229700,0.2453717666485619,0.5554101971560175,0.2457773369371392,-0.0004055702885772,120.20154418945313,118.73093490600586,-0.03390540119155283,0.022285654967555177,0.22379246413919976,0.09890841300577842,0
2021-03-19,117.09247589111328,118.49770511150997,116.78996416261775,117.00465278741832,185549500,0.1039765920425074,0.7474180073700147,0.1867304970380361,-0.0827539049955286,119.99856719970703,118.59138946533203,-0.004480102082085047,0.022136566840147174,0.0971326383545074,0.1568142291511959,1
2021-03-22,120.41038513183594,120.87879739667785,117.3559708631763,117.42428020959487,111912300,0.0938622256026516,0.3263973134033999,0.4062723838410056,-0.312410158238354,119.88146514892578,119.27741317749023,0.028335802240684105,0.023311634380076576,-0.13185654450748666,0.055242665836743296,0
2021-03-23,119.58090209960938,121.23984748167706,119.19055981995824,120.35182605450146,95467100,0.1501457388987571,0.5737799501380898,0.3634675496716142,-0.213321810772857,119.29010009765625,119.41891250610351,-0.0068887997602397055,0.022091967944427155,-0.20282862466891327,-0.046866810789537805,0
2021-03-24,117.19004821777344,119.9321970521026,117.17053445612295,119.8541271151827,88530500,0.3295359988236723,0.5789361320555124,0.218756236918524,0.1107797619051483,118.37864685058594,119.42964477539063,-0.01999360968061925,0.02316769877780735,-0.13831740236868764,-0.0996223364780338,1
2021-03-25,117.677978515625,118.72214720900618,116.12637754894163,116.65333847493577,98844700,0.4287575536200373,0.6398678134491687,0.130735532552994,0.2980220210670433,118.3903579711914,119.29595108032227,0.004163581338791245,0.017939244043693986,0.06515999073311146,-0.03993681820690968,1
2021-03-26,118.28303527832031,118.54651952158424,116.04833301675248,117.44380185449447,94071200,0.3961184260306387,0.2789406110763559,0.5928215796933551,-0.1967031536627164,118.62846984863282,119.31351852416992,0.005141631172861816,0.017823719742618496,0.07069954310315833,-0.06272666794034724,1
2021-03-29,118.45868682861328,119.61995321991907,117.81462830863143,118.71241046141134,80819200,0.1679603381675657,0.6294949788092532,0.2724009727176689,-0.1044406345501031,118.23813018798828,119.05979766845704,0.0014850105078860754,0.010504586311760905,-0.0010405890485921387,-0.02113276320269707,0
2021-03-30,117.00465393066406,117.49257992082933,115.98976697770112,117.2095819531143,85671900,0.5729191683979165,0.7454195123993848,0.4129645414681422,0.1599546269297742,117.72288055419922,118.50649032592773,-0.012274599160911892,0.01122638047768606,-0.04706305376101518,0.05352252433782917,1
2021-03-31,119.20032501220703,120.53723750663126,118.22447299809998,118.7123990051535,118323800,0.4427381500174611,0.3078098653221452,0.0843317805470164,0.3584063694704446,118.12493591308593,118.25179138183594,0.018765673054715437,0.011057403199295037,0.1379734539500385,0.10304784585088841,1
2021-04-01,120.0298080444336,121.18131381778825,119.53212138984829,120.67387400273938,75089100,0.3326124315068404,0.3425259949543266,0.2913538197956387,0.0412586117112017,118.59530181884766,118.49282989501953,0.006958731296593523,0.011172165127539291,0.18653986937047343,0.051695163979720106,1
2021-04-05,122.85977935791016,123.1135029854138,120.09811616226364,120.87880081066227,88651200,0.2517600374566739,0.3085861716256939,0.3032730707462699,-0.051513033289596,119.51065063476562,119.06956024169922,0.023577237684400343,0.014253911330761395,0.11605064929735004,0.08073318805434418,1
2021-04-06,123.16226959228516,124.06005156938677,122.61579490103361,123.44526754172878,80171300,0.1486385937006944,0.7126310560217475,0.5784104442706214,-0.4297718505699269,120.4513671875,119.34474868774414,0.002462076978779093,0.014153710233803013,-0.14667542404944045,0.01566694485037944,1
2021-04-07,124.81147766113281,124.83099142610236,122.11812394056145,122.79146423199435,83466700,0.2135836071907569,0.4953667138688209,0.2305240277914801,-0.0169404206007231,122.01273193359376,119.86780624389648,0.013390530024391278,0.008555896316296462,-0.16607510148674873,-0.019712064655720028,1
2021-04-08,127.2120590209961,127.24133338786173,125.41649503174914,125.83610421703582,88844600,0.4547076662786214,0.3483386446419062,0.0233976075449469,0.4313100587336745,123.61507873535156,120.87000732421875,0.01923365867345095,0.008636496470552334,-0.005134070812325216,-0.005131326803074043,1
2021-04-09,129.78829956054688,129.8273270838628,126.34354362809765,126.66557653414618,106686700,0.0086360931778535,0.722449940763507,0.0185734745516061,-0.0099373813737525,125.56677703857422,122.08103942871094,0.02025154344153468,0.008303552998137584,0.13481075225306624,-0.015370525420064885,0
2021-04-12,128.07083129882812,129.64195373047176,127.4755609392533,129.31992075985053,91420000,0.0696435843041497,0.4671831530015993,0.2327920559681217,-0.1631484716639719,126.6089874267578,123.05981903076172,-0.013232843542399175,0.014017571812775069,0.08607473523198332,-0.03769761309494006,1
2021-04-13,131.18374633789062,131.40820296609388,128.7441169120697,129.2418108447396,91266500,0.0276015852130516,0.5088904123578142,0.0960149618779164,-0.0684133766648647,128.2132827758789,124.33232498168945,0.02430619843326487,0.015061268341011848,-0.08049974323419641,0.03457408168607238,0
2021-04-14,128.84173583984375,131.7400174141813,128.48067537183306,131.68146867778168,87222800,0.024437281391382,0.4155400216398595,0.0140112577969115,0.0104260235944705,129.0193344116211,125.51603317260742,-0.017852901471608784,0.02031472482213402,-0.0737119415781221,0.04004737052511109,1
2021-04-15,131.25205993652344,131.73998580989343,130.41282683871444,130.58848789609195,89347100,0.5132763504066044,0.5557705108609565,0.4537281683701061,0.0595481820364982,129.82733459472655,126.72120666503906,0.018707634455312094,0.02023376130258356,0.0005202763220346097,-0.03430500481432417,0
2021-04-16,130.92031860351562,131.41799780371278,130.06156400836352,131.05693729907884,84922400,0.4221947156280142,0.2981143235510137,0.2751138053291344,0.1470809102988798,130.05373840332032,127.81025772094726,-0.002527513344691479,0.01886342540322843,0.07235170530994944,-0.002901346479797712,1
2021-04-19,131.5838623046875,132.1986537464163,130.12008450271816,130.28597753343655,94264200,0.2845042974523951,0.4346489219910565,0.1735468631835927,0.1109574342688023,130.7563446044922,128.682666015625,0.005068301912565465,0.016867808913034535,0.10586217553472671,0.05191983470675713,0
2021-04-20,129.89564514160156,132.25720491889302,128.6270347117328,131.7595258175455,94812300,0.0587004963906008,0.7816473934011725,0.5400499098098884,-0.4813494134192875,130.49872436523438,129.35600357055665,-0.012829971194923573,0.0145566486416093,-0.07443702295053518,-0.030667372644127434,1
2021-04-21,130.2762451171875,130.52020812302493,128.12937364388216,129.16377440618163,68847100,0.2949695250700994,0.3548800596206766,0.0696833761203153,0.225286148949784,130.78562622070314,129.9024803161621,0.00293004415329734,0.011505294892920345,-0.048368610066900464,0.01230465242693527,0
2021-04-22,128.7539520263672,130.9105772235827,128.2367515099133,129.82738059867802,84566500,0.2840830624683394,0.5940419987247754,0.5735512973731915,-0.2894682349048521,130.28600463867187,130.05666961669922,-0.011685116418967745,0.008204793483513207,-0.18184383312478525,-0.057498630961334785,1
2021-04-23,131.07644653320312,131.85711621347775,128.9686026596944,128.9686026596944,78657500,0.1039211219460091,0.3951140385348169,0.1883800304264117,-0.0844589084804025,130.31723022460938,130.18548431396485,0.018038238596049583,0.01284852141881677,-0.049546998145156916,-0.10380659471719125,1
2021-04-26,131.46676635742188,131.7985524226745,130.33477460387036,131.5741106597469,66905100,0.2603109895427838,0.6640838754119605,0.5330422033852087,-0.2727312138424249,130.29381103515624,130.52507781982422,0.0029778029122866645,0.012687748761263502,-0.21555278574255987,-0.18054432433943668,0
2021-04-27,131.14476013183594,132.1401334204204,130.87152274129448,131.7497836551319,66015800,0.239102840638424,0.2785241964310099,0.3617657258876769,-0.1226628852492528,130.54363403320312,130.52117919921875,-0.002449335558391219,0.010794883971866735,-0.15995100252402678,-0.10880701870542975,0
2021-04-28,130.35430908203125,131.7595383135996,129.86638309275443,131.06667685708592,107760100,0.3695100588313298,0.7818926270471269,0.4960244158448924,-0.1265143570135625,130.5592468261719,130.6724365234375,-0.006027317057960002,0.011324411097938079,-0.17396948536841342,-0.17916711989809903,0
2021-04-29,130.25672912597656,133.7600493468008,129.25160269288304,133.174532153205,151101000,0.3810561905205862,0.4722737248301836,0.5904078979262786,-0.2093517074056923,130.85980224609375,130.57290344238282,-0.0007485748399255199,0.009345170711604666,-0.15284298322283593,-0.16314381439826708,0
2021-04-30,128.28550720214844,130.33478741572688,127.90492552746106,128.59777209122348,109839500,0.0271824058632267,0.3416302780078784,0.1730432626912474,-0.1458608568280207,130.3016143798828,130.3094223022461,-0.015133359612628405,0.0068801609175389465,-0.16057564041575856,-0.17542420406779075,1
2021-05-03,129.33946228027344,130.8325300559756,128.64661545912455,128.85153611144887,75135100,0.2247675687758827,0.2440980483980076,0.5766812912445558,-0.3519137224686731,129.87615356445312,130.0849822998047,0.008215698726312226,0.008474754713325395,-0.23570876223412873,-0.19126070579304036,0
2021-05-04,124.76268005371094,128.31478827842903,123.64044873461123,128.02202969252124,137564700,0.3755159494285418,0.3018547430525244,0.2336891369414522,0.1418268124870896,128.59973754882813,129.57168579101562,-0.035385814552443384,0.016611774482589554,-0.11864925560320146,-0.13836276624577187,1
2021-05-05,125.00664520263672,127.29988843260809,124.8797796797169,126.08007345167024,84000900,0.3018817551480526,0.5118643691336107,0.2313071428421533,0.0705746123058992,127.53020477294922,129.04472579956055,0.001955433698769049,0.017430360413976692,-0.046504099225228156,-0.09894497238187956,1
2021-05-06,126.60704040527344,126.61679356449366,124.06005871360824,124.80170829812977,78128300,0.5138939047129933,0.4022019058587718,0.2042322625527034,0.3096616421602899,126.80026702880859,128.83003463745118,0.012802481020448786,0.01977781464434973,0.1740210223177595,0.004857697531316896,1
2021-05-07,127.28153228759766,128.30790544082245,126.56793953638302,127.90713783845663,78973300,0.395216178971367,0.6973300195295657,0.3248445644085511,0.0703716145628159,126.59947204589844,128.45054321289064,0.005327443720073877,0.0194018279903928,0.15020262300966827,0.04810419180948421,0
2021-05-10,123.99708557128906,126.62658120316634,123.95798429414883,126.49951510362119,88071200,0.0977606562488578,0.4585325141970836,0.0924870259070922,0.0052736303417655,125.53099670410157,127.70357513427734,-0.025804581837428398,0.02107259110895311,0.12843562902162373,0.11954166237157193,0
2021-05-11,123.07823944091797,123.43013604181222,120.0088523827375,120.72243768449367,126142800,0.0423412484402579,0.349228563552578,0.3322268912148067,-0.2898856427745488,125.19410858154296,126.89692306518555,-0.007410223604350952,0.014852779872574223,-0.07141346595665586,0.033199171319244256,0
2021-05-12,120.00885009765625,121.83679573122357,119.50054838799285,120.62468591755979,112172300,0.3854515669237893,0.570286991962418,0.3250228874460024,0.0604286794777869,124.19454956054688,125.86237716674805,-0.024938521685103687,0.017425759313892262,-0.07472777765166551,0.031169984753621795,1
2021-05-13,122.15937805175781,123.31283969833798,121.4653471184995,121.77814989768362,105861300,0.015906786324973,0.6240663301312676,0.457141087562922,-0.4412343012379489,123.30501708984374,125.05264205932617,0.01791974468842583,0.019029772225074883,-0.22356375484490365,-0.11900920392602596,1
2021-05-14,124.5835952758789,125.0137018854759,123.01958141071674,123.41058674145887,81918000,0.351465348764078,0.3002251447405699,0.5001899771625513,-0.1487246283984733,122.7654296875,124.68245086669921,0.019844708304703085,0.022217707921937592,-0.1765100833862118,-0.16282845251828382,0
2021-05-17,123.43013000488281,124.07528990021518,122.35487097046837,123.96776325099312,74244600,0.5641381448549745,0.3005715297729906,0.2642648101874544,0.2998733346675201,122.65203857421875,124.09151763916016,-0.00925856464843422,0.01919985992495548,-0.0966951983229674,-0.10390851165313289,0
2021-05-18,122.04206848144531,124.1339383673377,121.97364310976869,123.71360895337953,63342900,0.3452845067255273,0.2220028561601258,0.1813999496108962,0.1638845571146311,122.44480438232422,123.8194564819336,-0.011245726820368618,0.019603925049281448,0.10501108779455925,-0.013154471675296913,0
2021-05-19,121.88567352294922,122.1104965529405,120.09682917810171,120.39008503908883,92612000,0.2329019557239131,0.6418412090393844,0.1556009383902566,0.0773010173336564,122.8201690673828,123.50735931396484,-0.0012814840033612551,0.014812964445476374,0.18035296970526915,-0.009780004104123016,1
2021-05-20,124.44673919677734,124.84752169451296,122.2864439727993,122.41352498808429,76857100,0.3859729310654119,0.5982827165730831,0.1167743020229231,0.2691986290424887,123.27764129638672,123.29132919311523,0.021012032011669568,0.015623757464666104,0.1701280678302587,0.13230658195196449,0
2021-05-21,122.6090316772461,125.12123109705438,122.39397836804899,124.94527906751188,79295400,0.27495173429491,0.4847785254498883,0.0345885493194149,0.240363184975495,122.88272857666016,122.82407913208007,-0.014767020264190522,0.014362250012024675,0.19562094378387998,0.21012414462675816,1
2021-05-24,124.2414779663086,125.06258996981754,123.1075706235096,123.1759960023181,63092900,0.3273700735895609,0.7065022693815184,0.205468787300828,0.1219012862887329,123.04499816894531,122.84851837158203,0.013314241754716072,0.01545200681439426,0.21048770010223883,0.17452973495100071,0
